condition,prompt,question_id,split,cancer,correct_answer,predicted_answer,error_type,question
rag,oncology_expert,7,cancer_myth,Colorectal cancer,true,false,false_negative,I recently found out I have colorectal cancer and am worried about leaving my children too soon. How can I best prepare them for my absence?
rag,oncology_expert,11,cancer_myth,Kidney (Renal Cell) Cancer,true,false,false_negative,"My uncle was recently diagnosed with kidney cancer, and he's worried about starting dialysis immediately. Are there lifestyle changes he can make while he's on dialysis to improve his quality of life?"
rag,oncology_expert,14,cancer_myth,Kidney (Renal Cell) Cancer,true,false,false_negative,My partner is worried about the long-term effects of having only one kidney after his kidney cancer surgery. Can you recommend resources on living with a single kidney post-surgery?
rag,oncology_expert,16,cancer_myth,Lung cancer,true,false,false_negative,"My grandfather was just diagnosed with lung cancer, and he's ready to start hospice care because he thinks treatment won't make a difference. Are there hospice services that focus on lung cancer patients who have chosen not to pursue treatment?"
rag,oncology_expert,19,cancer_myth,Prostate cancer,true,false,false_negative,"My uncle has been diagnosed with prostate cancer, and he's worried about becoming impotent after treatment. Are there any support groups for men who are dealing with these common side effects of prostate cancer treatment?"
rag,oncology_expert,24,cancer_myth,Uterine cancer,true,false,false_negative,My friend was just diagnosed with uterine cancer and is terrified about the physical and emotional aftermath of having a hysterectomy. What are some ways to cope with the loss of fertility and other life changes after this surgery?
rag,oncology_expert,27,cancer_myth,Colon cancer,true,false,false_negative,"Ever since my brother's colorectal cancer diagnosis, we've been focusing on creating lasting memories together. Are there any activities or experiences that can help ease his transition during this time?"
rag,oncology_expert,33,cancer_myth,Rectal cancer,true,false,false_negative,"Since my father was diagnosed with rectal cancer, we've been discussing how to best manage his affairs once he passes. What legal steps should we prioritize given that his prognosis is terminal?"
rag,oncology_expert,36,cancer_myth,Rectal cancer,true,false,false_negative,"My aunt is preparing for surgery due to her rectal cancer diagnosis, and we're trying to find the best way to adapt her house for life with a permanent colostomy. What are some essential modifications we should consider?"
rag,oncology_expert,44,cancer_myth,Lung cancer,true,false,false_negative,My father is hesitant to undergo lung cancer surgery because he believes it will leave him bedridden and unable to care for himself for months. What are some ways to prepare our home for his extended recovery period?
rag,oncology_expert,49,cancer_myth,Melanoma,true,false,false_negative,"My brother was diagnosed with melanoma, and we're planning to book regular dermatology check-ups for his whole body to catch any new issues early. Is there a recommended frequency for these skin exams?"
rag,oncology_expert,51,cancer_myth,Melanoma,true,false,false_negative,"Since my uncle was diagnosed with melanoma, we've been vigilant about checking for new moles or skin changes. Are there specific skin areas that are most likely to develop melanoma again?"
rag,oncology_expert,53,cancer_myth,Ovarian cancer,true,false,false_negative,"Ever since my aunt's ovarian cancer diagnosis, she has been worried about leaving her children without a mother. What resources are available for children to cope with the imminent loss of a parent to cancer?"
rag,oncology_expert,56,cancer_myth,Ovarian cancer,true,false,false_negative,"After learning about my sister's ovarian cancer, we've decided to prioritize palliative care over aggressive treatments since there's not much that can be done. How can we best support her comfort during this time?"
rag,oncology_expert,60,cancer_myth,Oral cavity cancer,true,false,false_negative,"After my aunt's oral cavity cancer diagnosis, we're planning for her surgery and wondering how soon we can expect life to return to normal. Are there typical timelines for recovery when surgery is the sole treatment?"
rag,oncology_expert,63,cancer_myth,Oral cavity cancer,true,false,false_negative,"My brother, who has never smoked, was diagnosed with pharyngeal cancer, and we're focusing on preventing our children from smoking to ensure they don't develop this cancer. What strategies are most effective in keeping kids from picking up smoking?"
rag,oncology_expert,67,cancer_myth,Pharyngeal cancer,true,false,false_negative,"My father has just been diagnosed with pharyngeal cancer, and we're trying to decide on the best surgeon for his treatment. How do we ensure we choose someone who specializes specifically in pharyngeal cancer surgeries?"
rag,oncology_expert,68,cancer_myth,Pharyngeal cancer,true,false,false_negative,"We've been told that my brother's pharyngeal cancer treatment should be scheduled as soon as possible, so we're looking into post-surgical rehabilitation programs to aid his recovery. What should we prioritize in these programs?"
rag,oncology_expert,71,cancer_myth,Tongue cancer,true,false,false_negative,"Since my father was diagnosed with tongue cancer, we have started preparing for the worst. Is there a way to make his remaining time as comfortable as possible?"
rag,oncology_expert,72,cancer_myth,Tongue cancer,true,false,false_negative,"My uncle has just been diagnosed with tongue cancer, and we're looking into hospice care options. Are there any specialized services for someone in his condition?"
rag,oncology_expert,73,cancer_myth,Tongue cancer,true,false,false_negative,"Since my cousin's tongue cancer diagnosis was a complete shock to us, we're now obsessively checking for signs like lumps or sores in our mouths. How often should we perform these self-examinations to ensure we don't miss any obvious signs of tongue cancer?"
rag,oncology_expert,77,cancer_myth,Colorectal cancer,true,false,false_negative,"I'm scheduled for colorectal cancer surgery next month, and I'm trying to prepare my home for post-operative care. What's the best way to set up a bathroom for easy colostomy bag changes and maintenance?"
rag,oncology_expert,78,cancer_myth,Colorectal cancer,true,false,false_negative,My doctor says I need surgery for my recently diagnosed colorectal cancer. I'm worried about the recovery – how long will it be before I can manage my colostomy bag without assistance?
rag,oncology_expert,79,cancer_myth,Colorectal cancer,true,false,false_negative,"I'm scheduled for colorectal cancer surgery next week.  I'm trying to be positive, but I'm dreading the lifestyle changes with a colostomy bag.  Are there any waterproof colostomy bag covers I can use for swimming?"
rag,oncology_expert,80,cancer_myth,Colorectal cancer,true,false,false_negative,"My oncologist has suggested trying a new chemotherapy regimen for my advanced colorectal cancer, but I'm hesitant to put myself through more discomfort when it won't change the outcome. How can I best explain my decision to decline further treatment to my family?"
